,@context,@id,@type,dc:date,dct:valid,odpt:carComposition,odpt:delay,odpt:destinationStation,odpt:frequency,odpt:fromStation,odpt:index,odpt:operator,odpt:originStation,odpt:railDirection,odpt:railway,odpt:toStation,odpt:trainNumber,odpt:trainOwner,odpt:trainType,owl:sameAs
283,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:369954a4-65cc-4cec-b2f8-ab669f3618ed,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Omiya'],,odpt.Station:JR-East.SaikyoKawagoe.Jujo,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Northbound,odpt.Railway:JR-East.SaikyoKawagoe,,1457K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1457K
284,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:f72ccb8b-e0ce-4a10-8fd5-35b5a9440b22,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Omiya'],,odpt.Station:JR-East.SaikyoKawagoe.KitaAkabane,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Northbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.Ukimafunado,1419K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1419K
285,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:9db2520f-9ee2-49fd-a76a-42ffdc1a0e0c,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Kawagoe'],,odpt.Station:JR-East.SaikyoKawagoe.Sashiogi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Northbound,odpt.Railway:JR-East.SaikyoKawagoe,,1355F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.SaikyoKawagoe.1355F
286,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:cf658538-e348-4c6a-ba97-fb2c122c19d8,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,60.0,['odpt.Station:JR-East.SaikyoKawagoe.Omiya'],,odpt.Station:JR-East.SaikyoKawagoe.YonoHommachi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Northbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.KitaYono,1407K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1407K
287,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:84ad23c0-2d5f-44d7-97ab-ec5e41dac5be,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Shinjuku'],,odpt.Station:JR-East.SaikyoKawagoe.Akabane,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.Jujo,1410K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1410K
288,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:32dd7076-4d04-4b9a-93b7-da4fcbc8c060,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Shinjuku'],,odpt.Station:JR-East.SaikyoKawagoe.Toda,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.TodaKoen,1440K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1440K
289,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:c9675dc5-6b29-4f57-899f-12fcabfafe39,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:TWR.Rinkai.ShinKiba'],,odpt.Station:JR-East.SaikyoKawagoe.Nisshin,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,,1444F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.SaikyoKawagoe.1444F
290,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:2017193a-23da-43f7-bbf2-6b051d1bd8d2,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:TWR.Rinkai.ShinKiba'],,odpt.Station:JR-East.SaikyoKawagoe.Shinjuku,2.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.Shibuya,1482F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1482F
291,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:4e8090f3-23dd-4745-97c8-e4b83460ff5c,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Shinjuku'],,odpt.Station:JR-East.SaikyoKawagoe.Ikebukuro,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.Shinjuku,1488K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1488K
292,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:82eda1a1-f79b-454c-954b-0d4acb9192d9,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:TWR.Rinkai.ShinKiba'],,odpt.Station:JR-East.SaikyoKawagoe.Ukimafunado,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.KitaAkabane,1490F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.SaikyoKawagoe.1490F
293,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:22bf54ac-c5ce-46bc-bb6a-5e5544890d1a,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Shinjuku'],,odpt.Station:JR-East.SaikyoKawagoe.MinamiYono,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,,1500K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1500K
294,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:1a0f35a0-c1e7-4670-bab9-a1870474ece2,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:TWR.Rinkai.ShinKiba'],,odpt.Station:JR-East.SaikyoKawagoe.Kawagoe,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,,1516F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.SaikyoKawagoe.1516F
295,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:285637c2-d032-444c-858f-f9c63f793797,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.SaikyoKawagoe.Shinjuku'],,odpt.Station:JR-East.SaikyoKawagoe.Omiya,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,odpt.Station:JR-East.SaikyoKawagoe.KitaYono,1536K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1536K
296,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:646710d3-0a8d-4393-b48b-0d3b34bf37e8,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:TWR.Rinkai.ShinKiba'],,odpt.Station:JR-East.SaikyoKawagoe.Osaki,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Southbound,odpt.Railway:JR-East.SaikyoKawagoe,,1538K,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.SaikyoKawagoe.1538K
297,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:dfefe30d-dee6-4415-a45d-c73cba629dd1,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Yako,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,,1462F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1462F
298,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:2a06fec7-e669-4bd2-a664-d0cfcf28c01f,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.MusashiKosugi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Mukaigawara,4452F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4452F
299,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:db423dd6-085a-4890-8927-c21d6802888e,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.MusashiShinjo,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.MusashiNakahara,1434F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1434F
300,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:f1bd6743-bdb3-4570-827e-be80e0746a35,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Shukugawara,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Kuji,1408F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1408F
301,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:67460b8d-fe38-460e-a132-fbb6ce55dae7,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Inadazutsumi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Nakanoshima,1454F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1454F
302,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:530f07f6-a729-4f30-ad14-188f5718a744,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Inaginaganuma,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Yanokuchi,4406F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4406F
303,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:424b58c6-ca1a-40dd-8d9a-e342ddd631da,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Nishifu,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Bubaigawara,1460F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1460F
304,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:fa97bc1d-7bfd-4ccc-bcaf-a603b950f8f3,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.NishiKunitachi,2.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Yagawa,1542F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1542F
305,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:bf2c1d28-6987-4003-b72d-cbc143f083d3,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Kawasaki'],,odpt.Station:JR-East.Nambu.Tachikawa,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Nambu,,4564F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4564F
306,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:4d0853ed-8051-4a0c-8b44-31d5b08b5257,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Yaho,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,4439F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4439F
307,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:16560fce-8dd8-456e-868f-35522a74d8f3,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Noborito,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Nakanoshima,1447F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1447F
308,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:d76abdde-d359-48ad-bfb0-b552e50a73a4,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Fuchuhommachi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,1413F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1413F
309,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:9e707841-abdd-4117-b6dc-6c7e582c3faf,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Inaginaganuma,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,1457F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1457F
310,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:1a3f8816-49eb-40ba-bd33-9b36bd6d3e96,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.MusashiMizonokuchi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,odpt.Station:JR-East.Nambu.Tsudayama,4411F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4411F
311,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:ee366fff-e14a-4876-8736-123d897d6c3d,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.MusashiShinjo,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,1441F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1441F
312,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:5159aab9-a779-4d3c-be5a-91fb31e1021f,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Mukaigawara,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,1401F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1401F
313,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:4e133464-29cc-4bc1-9a1e-b7ec20c32b5f,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Kawasaki,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,4533F,,odpt.TrainType:JR-East.Rapid,odpt.Train:JR-East.Nambu.4533F
314,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:3c73cb73-d63c-4160-a583-d5b50027cfe9,odpt:Train,2018-09-17T15:08:36+09:00,2018-09-17T15:13:36+09:00,6.0,0.0,['odpt.Station:JR-East.Nambu.Tachikawa'],,odpt.Station:JR-East.Nambu.Shitte,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Nambu,,1505F,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Nambu.1505F
315,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:b2bd29de-dd0e-463b-9f33-6147283a1523,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.Chuo.Otsuki'],,odpt.Station:JR-East.Chuo.Torisawa,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Saruhashi,1329M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.1329M
316,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:378fbffe-2bd2-4ff1-afce-4161d3495b85,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,3.0,0.0,['odpt.Station:JR-East.Chuo.Kofu'],,odpt.Station:JR-East.Chuo.Yamanashishi,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Kasugaicho,339M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.339M
317,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:33001996-23cb-491a-aa06-b41f237b272f,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,6.0,0.0,['odpt.Station:JR-East.Chuo.Kofu'],,odpt.Station:JR-East.Chuo.Sagamiko,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Fujino,545M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.545M
318,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:02771258-4296-4a83-ab3d-414692231d39,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,6.0,0.0,['odpt.Station:JR-East.Shinonoi.Nagano'],,odpt.Station:JR-East.Chuo.KaiYamato,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,,441M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.441M
319,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:1f49d679-8ff6-4ef9-86c3-d6f74870ecd2,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,6.0,0.0,['odpt.Station:JR-East.Chuo.Takao'],,odpt.Station:JR-East.Chuo.Uenohara,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Fujino,548M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.548M
320,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:95a8b4e3-7268-4cc1-8ece-50f00ec2628f,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,6.0,0.0,['odpt.Station:JR-East.Chuo.Takao'],,odpt.Station:JR-East.Chuo.Enzan,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Katsunumabudokyo,550M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.550M
321,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:71a59fb4-ab3d-45a6-bf91-f51995d93c88,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,6.0,0.0,['odpt.Station:JR-East.Chuo.Otsuki'],,odpt.Station:JR-East.Chuo.Kasugaicho,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Yamanashishi,334M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.334M
322,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:817929a2-c17f-4947-a42c-7e6fdc8552fa,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,3.0,0.0,['odpt.Station:JR-East.Chuo.Enzan'],,odpt.Station:JR-East.Chuo.Kofu,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,,336M,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Chuo.336M
323,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:4cca0ba2-7ea2-474e-bbbe-e8949be00d48,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,9.0,0.0,['odpt.Station:JR-East.Chuo.Kofu'],,odpt.Station:JR-East.Chuo.Takao,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Sagamiko,3011M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.Chuo.3011M
324,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:eb23a273-3e1b-4bad-a39c-2eeb8abd9d0e,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,9.0,0.0,['odpt.Station:JR-East.Shinonoi.Matsumoto'],,odpt.Station:JR-East.ChuoRapid.Ogikubo,2.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.ChuoRapid,odpt.Station:JR-East.ChuoRapid.NishiOgikubo,71M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.ChuoRapid.71M
325,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:a8bd3140-52b5-4a17-9fc1-8c3a377ba8f6,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,12.0,0.0,['odpt.Station:JR-East.Shinonoi.Matsumoto'],,odpt.Station:JR-East.Chuo.KaiYamato,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Outbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Katsunumabudokyo,19M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.Chuo.19M
326,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:ed70c7a4-a22a-48e3-9298-74332a746c1a,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,9.0,60.0,['odpt.Station:JR-East.ChuoRapid.Shinjuku'],,odpt.Station:JR-East.Chuo.Torisawa,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Yanagawa,3014M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.Chuo.3014M
327,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:86509612-28fb-4a1f-8f05-ace8d378876d,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,5.0,0.0,['odpt.Station:JR-East.ChuoRapid.Shinjuku'],,odpt.Station:JR-East.Chuo.Hatsukari,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Otsuki,9068M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.Chuo.9068M
328,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:83926626-b92c-4f5c-811b-f6f10a8747fa,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,12.0,120.0,['odpt.Station:JR-East.ChuoRapid.Shinjuku'],,odpt.Station:JR-East.ChuoRapid.Hachioji,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.ChuoRapid,odpt.Station:JR-East.ChuoRapid.Toyoda,18M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.ChuoRapid.18M
329,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:f400eef6-6cba-4fb2-b720-f32edd331011,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,11.0,120.0,['odpt.Station:JR-East.ChuoRapid.Shinjuku'],,odpt.Station:JR-East.Chuo.Kofu,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Chuo,odpt.Station:JR-East.Chuo.Sakaori,70M,,odpt.TrainType:JR-East.LimitedExpress,odpt.Train:JR-East.Chuo.70M
330,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:bafca796-e911-4c3d-a71e-4527e47a067e,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,15.0,0.0,['odpt.Station:JR-East.Utsunomiya.Utsunomiya'],,odpt.Station:JR-East.Tokaido.Kawasaki,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Tokaido,odpt.Station:JR-East.Tokaido.Shinagawa,1594E,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Tokaido.1594E
331,http://vocab.odpt.org/context_odpt.jsonld,urn:uuid:da25ea0a-5964-4c63-8ef1-638c030788dc,odpt:Train,2018-09-17T15:08:35+09:00,2018-09-17T15:13:35+09:00,10.0,0.0,['odpt.Station:JR-East.Utsunomiya.Koganei'],,odpt.Station:JR-East.Tokaido.Yokohama,1.0,odpt.Operator:JR-East,,odpt.RailDirection:Inbound,odpt.Railway:JR-East.Tokaido,odpt.Station:JR-East.Tokaido.Kawasaki,1596E,,odpt.TrainType:JR-East.Local,odpt.Train:JR-East.Tokaido.1596E
