,@context,@id,@type,dc:date,odpt:operator,odpt:passengerSurveyObject,odpt:railway,odpt:station,owl:sameAs
736,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 77999}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.AoyamaItchome'],odpt.PassengerSurvey:Toei.AoyamaItchome
737,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F7F,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 109543}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Daimon'],odpt.PassengerSurvey:Toei.Asakusa.Daimon
738,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F84,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 36154}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Kuramae'],odpt.PassengerSurvey:Toei.Asakusa.Kuramae
739,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F86,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 109196}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Mita'],odpt.PassengerSurvey:Toei.Asakusa.Mita
740,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F7E,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 60454}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Asakusabashi'],odpt.PassengerSurvey:Toei.Asakusabashi
741,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F7D,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 54556}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Asakusa'],odpt.PassengerSurvey:Toei.Asakusa
742,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC8,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 38261}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.AzabuJuban'],odpt.PassengerSurvey:Toei.AzabuJuban
743,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FED,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 115517}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.BakuroYokoyama'],odpt.PassengerSurvey:Toei.BakuroYokoyama
744,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FEE,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 63212}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Funabori'],odpt.PassengerSurvey:Toei.Funabori
745,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F80,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 70376}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Gotanda'],odpt.PassengerSurvey:Toei.Gotanda
746,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F91,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 51263}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Hakusan'],odpt.PassengerSurvey:Toei.Hakusan
747,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FEF,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 22335}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Hamacho'],odpt.PassengerSurvey:Toei.Hamacho
748,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F92,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 19566}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Hasune'],odpt.PassengerSurvey:Toei.Hasune
749,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F93,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 86185}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Hibiya'],odpt.PassengerSurvey:Toei.Hibiya
750,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F81,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 83607}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.HigashiGinza'],odpt.PassengerSurvey:Toei.HigashiGinza
751,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCA,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27933}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.HigashiNakano'],odpt.PassengerSurvey:Toei.HigashiNakano
752,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F82,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 83290}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.HigashiNihombashi'],odpt.PassengerSurvey:Toei.HigashiNihombashi
753,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF0,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 32646}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.HigashiOjima'],odpt.PassengerSurvey:Toei.HigashiOjima
754,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 41560}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.HigashiShinjuku'],odpt.PassengerSurvey:Toei.HigashiShinjuku
755,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCC,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 62937}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Hikarigaoka'],odpt.PassengerSurvey:Toei.Hikarigaoka
756,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCD,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 21554}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.HongoSanchome'],odpt.PassengerSurvey:Toei.HongoSanchome
757,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F83,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 19111}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.HonjoAzumabashi'],odpt.PassengerSurvey:Toei.HonjoAzumabashi
758,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 98926}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Ichigaya'],odpt.PassengerSurvey:Toei.Ichigaya
759,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF2,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 43548}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Ichinoe'],odpt.PassengerSurvey:Toei.Ichinoe
760,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCE,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33273}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Iidabashi'],odpt.PassengerSurvey:Toei.Iidabashi
761,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F95,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 34647}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ItabashiKuyakushomae'],odpt.PassengerSurvey:Toei.ItabashiKuyakushomae
762,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F94,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 34846}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Itabashihoncho'],odpt.PassengerSurvey:Toei.Itabashihoncho
763,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 53741}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Iwamotocho'],odpt.PassengerSurvey:Toei.Iwamotocho
764,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FCF,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 102315}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Kachidoki'],odpt.PassengerSurvey:Toei.Kachidoki
765,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 25620}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Kikukawa'],odpt.PassengerSurvey:Toei.Kikukawa
766,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 41892}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.KiyosumiShirakawa'],odpt.PassengerSurvey:Toei.KiyosumiShirakawa
767,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FB1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10177}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Kohoku'],odpt.PassengerSurvey:Toei.Kohoku
768,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD2,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10366}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.KokuritsuKyogijo'],odpt.PassengerSurvey:Toei.KokuritsuKyogijo
769,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FB3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 5862}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Koya'],odpt.PassengerSurvey:Toei.Koya
770,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF6,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 111410}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Kudanshita'],odpt.PassengerSurvey:Toei.Kudanshita
771,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FB5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 9532}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Kumanomae'],odpt.PassengerSurvey:Toei.Kumanomae
772,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F85,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27720}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Magome'],odpt.PassengerSurvey:Toei.Magome
773,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F98,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 97236}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Meguro'],odpt.PassengerSurvey:Toei.Meguro
774,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FB7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 13013}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.MinumadaiShinsuikoen'],odpt.PassengerSurvey:Toei.MinumadaiShinsuikoen
775,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F96,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 144596}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Jimbocho'],odpt.PassengerSurvey:Toei.Mita.Jimbocho
776,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F97,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 68823}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Kasuga'],odpt.PassengerSurvey:Toei.Mita.Kasuga
777,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F99,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 106988}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Mita'],odpt.PassengerSurvey:Toei.Mita.Mita
778,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 56546}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Mizue'],odpt.PassengerSurvey:Toei.Mizue
779,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD4,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 87957}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.MonzenNakacho'],odpt.PassengerSurvey:Toei.MonzenNakacho
780,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9A,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 24960}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Motohasunuma'],odpt.PassengerSurvey:Toei.Motohasunuma
781,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 77907}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Motoyawata'],odpt.PassengerSurvey:Toei.Motoyawata
782,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD6,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 25482}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Nakai'],odpt.PassengerSurvey:Toei.Nakai
783,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 40788}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.NakanoSakaue'],odpt.PassengerSurvey:Toei.NakanoSakaue
784,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F87,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31144}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Nakanobu'],odpt.PassengerSurvey:Toei.Nakanobu
785,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 22260}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.NerimaKasugacho'],odpt.PassengerSurvey:Toei.NerimaKasugacho
786,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD8,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 80302}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Nerima'],odpt.PassengerSurvey:Toei.Nerima
787,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F88,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 96939}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Nihombashi'],odpt.PassengerSurvey:Toei.Nihombashi
788,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F89,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 52172}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Ningyocho'],odpt.PassengerSurvey:Toei.Ningyocho
789,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FB9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 51496}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Nippori'],odpt.PassengerSurvey:Toei.Nippori
790,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8A,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 47457}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.NishiMagome'],odpt.PassengerSurvey:Toei.NishiMagome
791,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FBB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 29150}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.NishiNippori'],odpt.PassengerSurvey:Toei.NishiNippori
792,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFA,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 28711}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.NishiOjima'],odpt.PassengerSurvey:Toei.NishiOjima
793,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDA,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33348}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.NishiShinjukuGochome'],odpt.PassengerSurvey:Toei.NishiShinjukuGochome
794,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9B,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 30037}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.NishiSugamo'],odpt.PassengerSurvey:Toei.NishiSugamo
795,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9C,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 12914}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.NishiTakashimadaira'],odpt.PassengerSurvey:Toei.NishiTakashimadaira
796,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FBD,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 11701}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.NishiaraidaishiNishi'],odpt.PassengerSurvey:Toei.NishiaraidaishiNishi
797,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9D,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 26106}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Nishidai'],odpt.PassengerSurvey:Toei.Nishidai
798,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27147}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.OchiaiMinamiNagasaki'],odpt.PassengerSurvey:Toei.OchiaiMinamiNagasaki
799,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 131584}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Daimon'],odpt.PassengerSurvey:Toei.Oedo.Daimon
800,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD0,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 58904}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Kasuga'],odpt.PassengerSurvey:Toei.Oedo.Kasuga
801,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33503}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Kuramae'],odpt.PassengerSurvey:Toei.Oedo.Kuramae
802,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FD5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 69904}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Morishita'],odpt.PassengerSurvey:Toei.Oedo.Morishita
803,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE0,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 142296}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Shinjuku'],odpt.PassengerSurvey:Toei.Oedo.Shinjuku
804,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 72113}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Ogawamachi'],odpt.PassengerSurvey:Toei.Ogawamachi
805,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FBF,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 9565}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.OgiOhashi'],odpt.PassengerSurvey:Toei.OgiOhashi
