,@context,@id,@type,dc:date,dc:title,geo:lat,geo:long,odpt:connectingRailway,odpt:operator,odpt:passengerSurvey,odpt:railway,odpt:stationCode,odpt:stationTimetable,odpt:stationTitle,owl:sameAs
692,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000316CFE2,odpt:Station,2018-08-08T17:00:00+09:00,堀ノ内,35.263653,139.686663,['odpt.Railway:Keikyu.Main'],odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Horinouchi'],odpt.Railway:Keikyu.Kurihama,KK61,"['odpt.StationTimetable:Keikyu.Kurihama.Horinouchi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Horinouchi.Outbound.SaturdayHoliday']","{'en': 'Horinouchi', 'ja': '堀ノ内'}",odpt.Station:Keikyu.Kurihama.Horinouchi
693,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102135,odpt:Station,2018-08-08T17:00:00+09:00,京急久里浜,35.230929,139.70237,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuKurihama'],odpt.Railway:Keikyu.Kurihama,KK67,"['odpt.StationTimetable:Keikyu.Kurihama.KeikyuKurihama.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuKurihama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuKurihama.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuKurihama.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Kurihama', 'ja': '京急久里浜'}",odpt.Station:Keikyu.Kurihama.KeikyuKurihama
694,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102137,odpt:Station,2018-08-08T17:00:00+09:00,京急長沢,35.205719,139.674331,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuNagasawa'],odpt.Railway:Keikyu.Kurihama,KK69,"['odpt.StationTimetable:Keikyu.Kurihama.KeikyuNagasawa.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuNagasawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuNagasawa.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.KeikyuNagasawa.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Nagasawa', 'ja': '京急長沢'}",odpt.Station:Keikyu.Kurihama.KeikyuNagasawa
695,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102134,odpt:Station,2018-08-08T17:00:00+09:00,北久里浜,35.250646,139.686574,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Kitakurihama'],odpt.Railway:Keikyu.Kurihama,KK66,"['odpt.StationTimetable:Keikyu.Kurihama.Kitakurihama.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Kitakurihama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.Kitakurihama.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Kitakurihama.Outbound.SaturdayHoliday']","{'en': 'Kitakurihama', 'ja': '北久里浜'}",odpt.Station:Keikyu.Kurihama.Kitakurihama
696,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310213A,odpt:Station,2018-08-08T17:00:00+09:00,三崎口,35.177435,139.633482,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Misakiguchi'],odpt.Railway:Keikyu.Kurihama,KK72,"['odpt.StationTimetable:Keikyu.Kurihama.Misakiguchi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Misakiguchi.Inbound.SaturdayHoliday']","{'en': 'Misakiguchi', 'ja': '三崎口'}",odpt.Station:Keikyu.Kurihama.Misakiguchi
697,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102139,odpt:Station,2018-08-08T17:00:00+09:00,三浦海岸,35.186584,139.653619,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Miurakaigan'],odpt.Railway:Keikyu.Kurihama,KK71,"['odpt.StationTimetable:Keikyu.Kurihama.Miurakaigan.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Miurakaigan.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.Miurakaigan.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Miurakaigan.Outbound.SaturdayHoliday']","{'en': 'Miurakaigan', 'ja': '三浦海岸'}",odpt.Station:Keikyu.Kurihama.Miurakaigan
698,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102133,odpt:Station,2018-08-08T17:00:00+09:00,新大津,35.256904,139.690102,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Shinotsu'],odpt.Railway:Keikyu.Kurihama,KK65,"['odpt.StationTimetable:Keikyu.Kurihama.Shinotsu.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Shinotsu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.Shinotsu.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Shinotsu.Outbound.SaturdayHoliday']","{'en': 'Shinotsu', 'ja': '新大津'}",odpt.Station:Keikyu.Kurihama.Shinotsu
699,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102138,odpt:Station,2018-08-08T17:00:00+09:00,津久井浜,35.198708,139.665787,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Tsukuihama'],odpt.Railway:Keikyu.Kurihama,KK70,"['odpt.StationTimetable:Keikyu.Kurihama.Tsukuihama.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Tsukuihama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.Tsukuihama.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.Tsukuihama.Outbound.SaturdayHoliday']","{'en': 'Tsukuihama', 'ja': '津久井浜'}",odpt.Station:Keikyu.Kurihama.Tsukuihama
700,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102136,odpt:Station,2018-08-08T17:00:00+09:00,YRP野比,35.212021,139.685078,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.YrpNobi'],odpt.Railway:Keikyu.Kurihama,KK68,"['odpt.StationTimetable:Keikyu.Kurihama.YrpNobi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.YrpNobi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Kurihama.YrpNobi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Kurihama.YrpNobi.Outbound.SaturdayHoliday']","{'en': 'YRP Nobi', 'ja': 'YRP野比'}",odpt.Station:Keikyu.Kurihama.YrpNobi
701,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102119,odpt:Station,2018-08-08T17:00:00+09:00,安針塚,35.286766,139.642981,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Anjinzuka'],odpt.Railway:Keikyu.Main,KK56,"['odpt.StationTimetable:Keikyu.Main.Anjinzuka.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Anjinzuka.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Anjinzuka.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Anjinzuka.Outbound.SaturdayHoliday']","{'en': 'Anjinzuka', 'ja': '安針塚'}",odpt.Station:Keikyu.Main.Anjinzuka
702,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020F1,odpt:Station,2018-08-08T17:00:00+09:00,青物横丁,35.609505,139.742771,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.AomonoYokocho'],odpt.Railway:Keikyu.Main,KK04,"['odpt.StationTimetable:Keikyu.Main.AomonoYokocho.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.AomonoYokocho.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.AomonoYokocho.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.AomonoYokocho.Outbound.SaturdayHoliday']","{'en': 'Aomono-Yokocho', 'ja': '青物横丁'}",odpt.Station:Keikyu.Main.AomonoYokocho
703,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102110,odpt:Station,2018-08-08T17:00:00+09:00,屏風浦,35.394628,139.610201,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Byobugaura'],odpt.Railway:Keikyu.Main,KK45,"['odpt.StationTimetable:Keikyu.Main.Byobugaura.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Byobugaura.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Byobugaura.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Byobugaura.Outbound.SaturdayHoliday']","{'en': 'Byobugaura', 'ja': '屏風浦'}",odpt.Station:Keikyu.Main.Byobugaura
704,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310210E,odpt:Station,2018-08-08T17:00:00+09:00,弘明寺,35.424394,139.596735,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Gumyoji'],odpt.Railway:Keikyu.Main,KK43,"['odpt.StationTimetable:Keikyu.Main.Gumyoji.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Gumyoji.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Gumyoji.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Gumyoji.Outbound.SaturdayHoliday']","{'en': 'Gumyoji', 'ja': '弘明寺'}",odpt.Station:Keikyu.Main.Gumyoji
705,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020FD,odpt:Station,2018-08-08T17:00:00+09:00,八丁畷,35.523119,139.691491,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.HatchoNawate'],odpt.Railway:Keikyu.Main,KK27,"['odpt.StationTimetable:Keikyu.Main.HatchoNawate.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.HatchoNawate.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.HatchoNawate.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.HatchoNawate.Outbound.SaturdayHoliday']","{'en': 'Hatcho-Nawate', 'ja': '八丁畷'}",odpt.Station:Keikyu.Main.HatchoNawate
706,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020F6,odpt:Station,2018-08-08T17:00:00+09:00,平和島,35.578732,139.734865,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Heiwajima'],odpt.Railway:Keikyu.Main,KK08,"['odpt.StationTimetable:Keikyu.Main.Heiwajima.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Heiwajima.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Heiwajima.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Heiwajima.Outbound.SaturdayHoliday']","{'en': 'Heiwajima', 'ja': '平和島'}",odpt.Station:Keikyu.Main.Heiwajima
707,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310211A,odpt:Station,2018-08-08T17:00:00+09:00,逸見,35.280689,139.65283,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Hemi'],odpt.Railway:Keikyu.Main,KK57,"['odpt.StationTimetable:Keikyu.Main.Hemi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Hemi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Hemi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Hemi.Outbound.SaturdayHoliday']","{'en': 'Hemi', 'ja': '逸見'}",odpt.Station:Keikyu.Main.Hemi
708,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310210A,odpt:Station,2018-08-08T17:00:00+09:00,日ノ出町,35.445513,139.626854,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Hinodecho'],odpt.Railway:Keikyu.Main,KK39,"['odpt.StationTimetable:Keikyu.Main.Hinodecho.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Hinodecho.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Hinodecho.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Hinodecho.Outbound.SaturdayHoliday']","{'en': 'Hinodecho', 'ja': '日ノ出町'}",odpt.Station:Keikyu.Main.Hinodecho
709,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310211E,odpt:Station,2018-08-08T17:00:00+09:00,堀ノ内,35.263653,139.686663,['odpt.Railway:Keikyu.Kurihama'],odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Horinouchi'],odpt.Railway:Keikyu.Main,KK61,"['odpt.StationTimetable:Keikyu.Main.Horinouchi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Horinouchi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Horinouchi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Horinouchi.Outbound.SaturdayHoliday']","{'en': 'Horinouchi', 'ja': '堀ノ内'}",odpt.Station:Keikyu.Main.Horinouchi
710,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310210D,odpt:Station,2018-08-08T17:00:00+09:00,井土ヶ谷,35.433787,139.601401,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Idogaya'],odpt.Railway:Keikyu.Main,KK42,"['odpt.StationTimetable:Keikyu.Main.Idogaya.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Idogaya.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Idogaya.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Idogaya.Outbound.SaturdayHoliday']","{'en': 'Idogaya', 'ja': '井土ヶ谷'}",odpt.Station:Keikyu.Main.Idogaya
711,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102100,odpt:Station,2018-08-08T17:00:00+09:00,花月園前,35.500396,139.672974,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KagetsuenMae'],odpt.Railway:Keikyu.Main,KK30,"['odpt.StationTimetable:Keikyu.Main.KagetsuenMae.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KagetsuenMae.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KagetsuenMae.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KagetsuenMae.Outbound.SaturdayHoliday']","{'en': 'Kagetsuen-Mae', 'ja': '花月園前'}",odpt.Station:Keikyu.Main.KagetsuenMae
712,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310210F,odpt:Station,2018-08-08T17:00:00+09:00,上大岡,35.408507,139.596393,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Kamiooka'],odpt.Railway:Keikyu.Main,KK44,"['odpt.StationTimetable:Keikyu.Main.Kamiooka.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kamiooka.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Kamiooka.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kamiooka.Outbound.SaturdayHoliday']","{'en': 'Kamiooka', 'ja': '上大岡'}",odpt.Station:Keikyu.Main.Kamiooka
713,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102105,odpt:Station,2018-08-08T17:00:00+09:00,神奈川新町,35.480879,139.639608,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KanagawaShimmachi'],odpt.Railway:Keikyu.Main,KK34,"['odpt.StationTimetable:Keikyu.Main.KanagawaShimmachi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanagawaShimmachi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KanagawaShimmachi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanagawaShimmachi.Outbound.SaturdayHoliday']","{'en': 'Kanagawa-Shimmachi', 'ja': '神奈川新町'}",odpt.Station:Keikyu.Main.KanagawaShimmachi
714,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102107,odpt:Station,2018-08-08T17:00:00+09:00,神奈川,35.470321,139.627523,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Kanagawa'],odpt.Railway:Keikyu.Main,KK36,"['odpt.StationTimetable:Keikyu.Main.Kanagawa.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kanagawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Kanagawa.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kanagawa.Outbound.SaturdayHoliday']","{'en': 'Kanagawa', 'ja': '神奈川'}",odpt.Station:Keikyu.Main.Kanagawa
715,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102115,odpt:Station,2018-08-08T17:00:00+09:00,金沢文庫,35.343547,139.621947,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KanazawaBunko'],odpt.Railway:Keikyu.Main,KK49,"['odpt.StationTimetable:Keikyu.Main.KanazawaBunko.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanazawaBunko.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KanazawaBunko.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanazawaBunko.Outbound.SaturdayHoliday']","{'en': 'Kanazawa-Bunko', 'ja': '金沢文庫'}",odpt.Station:Keikyu.Main.KanazawaBunko
716,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102116,odpt:Station,2018-08-08T17:00:00+09:00,金沢八景,35.33121,139.620358,['odpt.Railway:Keikyu.Zushi'],odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KanazawaHakkei'],odpt.Railway:Keikyu.Main,KK50,"['odpt.StationTimetable:Keikyu.Main.KanazawaHakkei.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanazawaHakkei.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KanazawaHakkei.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KanazawaHakkei.Outbound.SaturdayHoliday']","{'en': 'Kanazawa-Hakkei', 'ja': '金沢八景'}",odpt.Station:Keikyu.Main.KanazawaHakkei
717,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020F9,odpt:Station,2018-08-08T17:00:00+09:00,京急蒲田,35.560659,139.723725,['odpt.Railway:Keikyu.Airport'],odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuKamata'],odpt.Railway:Keikyu.Main,KK11,"['odpt.StationTimetable:Keikyu.Main.KeikyuKamata.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKamata.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKamata.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKamata.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Kamata', 'ja': '京急蒲田'}",odpt.Station:Keikyu.Main.KeikyuKamata
718,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020FC,odpt:Station,2018-08-08T17:00:00+09:00,京急川崎,35.532467,139.700709,"['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Nambu', 'odpt.Railway:JR-East.Tokaido', 'odpt.Railway:Keikyu.Daishi']",odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuKawasaki'],odpt.Railway:Keikyu.Main,KK20,"['odpt.StationTimetable:Keikyu.Main.KeikyuKawasaki.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKawasaki.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKawasaki.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuKawasaki.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Kawasaki', 'ja': '京急川崎'}",odpt.Station:Keikyu.Main.KeikyuKawasaki
719,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102120,odpt:Station,2018-08-08T17:00:00+09:00,京急大津,35.260854,139.696121,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuOtsu'],odpt.Railway:Keikyu.Main,KK62,"['odpt.StationTimetable:Keikyu.Main.KeikyuOtsu.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuOtsu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuOtsu.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuOtsu.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Otsu', 'ja': '京急大津'}",odpt.Station:Keikyu.Main.KeikyuOtsu
720,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102102,odpt:Station,2018-08-08T17:00:00+09:00,京急新子安,35.486896,139.655476,['odpt.Railway:JR-East.KeihinTohokuNegishi'],odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuShinkoyasu'],odpt.Railway:Keikyu.Main,KK32,"['odpt.StationTimetable:Keikyu.Main.KeikyuShinkoyasu.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuShinkoyasu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuShinkoyasu.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuShinkoyasu.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Shinkoyasu', 'ja': '京急新子安'}",odpt.Station:Keikyu.Main.KeikyuShinkoyasu
721,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102118,odpt:Station,2018-08-08T17:00:00+09:00,京急田浦,35.300847,139.625658,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuTaura'],odpt.Railway:Keikyu.Main,KK55,"['odpt.StationTimetable:Keikyu.Main.KeikyuTaura.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTaura.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTaura.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTaura.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Taura', 'ja': '京急田浦'}",odpt.Station:Keikyu.Main.KeikyuTaura
722,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102117,odpt:Station,2018-08-08T17:00:00+09:00,追浜,35.315833,139.624916,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Oppama'],odpt.Railway:Keikyu.Main,KK54,"['odpt.StationTimetable:Keikyu.Main.Oppama.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Oppama.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Oppama.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Oppama.Outbound.SaturdayHoliday']","{'en': 'Oppama', 'ja': '追浜'}",odpt.Station:Keikyu.Main.Oppama
723,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003102113,odpt:Station,2018-08-08T17:00:00+09:00,京急富岡,35.367116,139.629902,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuTomioka'],odpt.Railway:Keikyu.Main,KK47,"['odpt.StationTimetable:Keikyu.Main.KeikyuTomioka.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTomioka.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTomioka.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTomioka.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Tomioka', 'ja': '京急富岡'}",odpt.Station:Keikyu.Main.KeikyuTomioka
724,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020F2,odpt:Station,2018-08-08T17:00:00+09:00,鮫洲,35.605307,139.74276,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Samezu'],odpt.Railway:Keikyu.Main,KK05,"['odpt.StationTimetable:Keikyu.Main.Samezu.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Samezu.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Samezu.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Samezu.Outbound.SaturdayHoliday']","{'en': 'Samezu', 'ja': '鮫洲'}",odpt.Station:Keikyu.Main.Samezu
725,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020FF,odpt:Station,2018-08-08T17:00:00+09:00,京急鶴見,35.507201,139.678004,"['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Tsurumi']",odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.KeikyuTsurumi'],odpt.Railway:Keikyu.Main,KK29,"['odpt.StationTimetable:Keikyu.Main.KeikyuTsurumi.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTsurumi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTsurumi.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.KeikyuTsurumi.Outbound.SaturdayHoliday']","{'en': 'Keikyu-Tsurumi', 'ja': '京急鶴見'}",odpt.Station:Keikyu.Main.KeikyuTsurumi
726,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000310211D,odpt:Station,2018-08-08T17:00:00+09:00,県立大学,35.269919,139.676795,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Kenritsudaigaku'],odpt.Railway:Keikyu.Main,KK60,"['odpt.StationTimetable:Keikyu.Main.Kenritsudaigaku.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kenritsudaigaku.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Kenritsudaigaku.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kenritsudaigaku.Outbound.SaturdayHoliday']","{'en': 'Kenritsudaigaku', 'ja': '県立大学'}",odpt.Station:Keikyu.Main.Kenritsudaigaku
727,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C000000000000010000031020EF,odpt:Station,2018-08-08T17:00:00+09:00,北品川,35.622066,139.739202,,odpt.Operator:Keikyu,['odpt.PassengerSurvey:Keikyu.Kitashinagawa'],odpt.Railway:Keikyu.Main,KK02,"['odpt.StationTimetable:Keikyu.Main.Kitashinagawa.Inbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kitashinagawa.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Keikyu.Main.Kitashinagawa.Outbound.Weekday', 'odpt.StationTimetable:Keikyu.Main.Kitashinagawa.Outbound.SaturdayHoliday']","{'en': 'Kitashinagawa', 'ja': '北品川'}",odpt.Station:Keikyu.Main.Kitashinagawa
