,@context,@id,@type,dc:date,dct:valid,odpt:busNumber,odpt:busroute,odpt:busroutePattern,odpt:frequency,odpt:fromBusstopPole,odpt:fromBusstopPoleTime,odpt:note,odpt:operator,odpt:startingBusstopPole,odpt:terminalBusstopPole,odpt:toBusstopPole,owl:sameAs
133,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C5B,odpt:Bus,2018-08-29T08:30:56+09:00,2018-08-29T08:31:11+09:00,T185,odpt.Busroute:Toei.Nami01,odpt.BusroutePattern:Toei.Nami01.4601.2,15,odpt.BusstopPole:Toei.Shimborupuromuna-dokouemmae.2547.1,2018-08-29T08:27:22+09:00,T185:波０１:4601:2:シンボルプロムナード公園前:東京テレポート駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Chuuoubouhatei.2544.2,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.Bus:Toei.Nami01.4601.2.T185
134,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A87,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,N273,odpt.Busroute:Toei.Ichi01,odpt.BusroutePattern:Toei.Ichi01.102.3,15,odpt.BusstopPole:Toei.Shimbashiekimae.737.1,2018-08-29T08:30:02+09:00,N273:市０１:102:3:新橋駅前:浜離宮前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.1,odpt.BusstopPole:Toei.Shimbashiekimae.737.1,odpt.BusstopPole:Toei.Hamarikyuumae.1239.1,odpt.Bus:Toei.Ichi01.102.3.N273
135,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A8C,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,N278,odpt.Busroute:Toei.Ichi01,odpt.BusroutePattern:Toei.Ichi01.102.3,15,odpt.BusstopPole:Toei.Tsukijishijouseimommae.942.1,2018-08-29T08:27:09+09:00,N278:市０１:102:3:築地市場正門前:国立がん研究センター前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.1,odpt.BusstopPole:Toei.Shimbashiekimae.737.1,odpt.BusstopPole:Toei.Kokuritsugankenkyuusenta-mae.2579.2,odpt.Bus:Toei.Ichi01.102.3.N278
136,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100988,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L661,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,2018-08-29T08:26:50+09:00,L661:都０１:8512:1:渋谷駅前:青山学院中等部前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Aoyamagakuinchuutoubumae.7.1,odpt.Bus:Toei.To01.8512.1.L661
137,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310092D,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K528,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.Aoyamagakuinchuutoubumae.7.1,2018-08-29T08:29:26+09:00,K528:都０１:8512:1:青山学院中等部前:南青山七丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Minamiaoyamananachoume.1469.4,odpt.Bus:Toei.To01.8512.1.K528
138,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100989,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L662,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.I-ekkusushiata-roppongimae.1613.3,2018-08-29T08:27:54+09:00,L662:都０１:8512:1:EXシアター六本木前:六本木駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Roppongiekimae.1609.3,odpt.Bus:Toei.To01.8512.1.L662
139,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009A9,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L706,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.Roppongiicchoumeekimae.1610.4,2018-08-29T08:30:16+09:00,L706:都０１:8512:1:六本木一丁目駅前:赤坂アークヒルズ前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Akasakaa-kuhiruzumae.16.3,odpt.Bus:Toei.To01.8512.1.L706
140,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310098A,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L663,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.Tameike.909.2,2018-08-29T08:28:03+09:00,L663:都０１:8512:1:溜池:霞が関三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Kasumigasekisanchoume.2033.5,odpt.Bus:Toei.To01.8512.1.L663
141,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B5F,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,P502,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.1,15,odpt.BusstopPole:Toei.Nishishimbashiicchoume.1159.4,2018-08-29T08:29:19+09:00,P502:都０１:8512:1:西新橋一丁目:新橋駅北口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shimbashiekikitaguchi.2034.1,odpt.Bus:Toei.To01.8512.1.P502
142,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC5F,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,C210,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.2,15,odpt.BusstopPole:Toei.Shimbashiekikitaguchi.2034.2,2018-08-29T08:29:35+09:00,C210:都０１:8512:2:新橋駅北口:西新橋一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Nishishimbashiicchoume.1159.5,odpt.Bus:Toei.To01.8512.2.C210
143,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008D4,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,B784,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.2,15,odpt.BusstopPole:Toei.Kasumigasekisanchoume.2033.6,2018-08-29T08:29:13+09:00,B784:都０１:8512:2:霞が関三丁目:溜池,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Tameike.909.1,odpt.Bus:Toei.To01.8512.2.B784
144,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009AA,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L707,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.2,15,odpt.BusstopPole:Toei.Akasakaa-kuhiruzumae.16.2,2018-08-29T08:30:00+09:00,L707:都０１:8512:2:赤坂アークヒルズ前:六本木一丁目駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Roppongiicchoumeekimae.1610.5,odpt.Bus:Toei.To01.8512.2.L707
145,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009AB,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L708,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.2,15,odpt.BusstopPole:Toei.Akasakaa-kuhiruzumae.16.2,2018-08-29T08:28:56+09:00,L708:都０１:8512:2:赤坂アークヒルズ前:六本木一丁目駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Roppongiicchoumeekimae.1610.5,odpt.Bus:Toei.To01.8512.2.L708
146,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100929,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K524,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8512.2,15,odpt.BusstopPole:Toei.Nishiazabu.1130.3,2018-08-29T08:28:13+09:00,K524:都０１:8512:2:西麻布:南青山七丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashiekimae.737.4,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Minamiaoyamananachoume.1469.3,odpt.Bus:Toei.To01.8512.2.K524
147,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CEC,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,V333,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8514.1,15,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,2018-08-29T08:24:55+09:00,V333:都０１:8514:1:渋谷駅前:青山学院中等部前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,odpt.BusstopPole:Toei.Aoyamagakuinchuutoubumae.7.1,odpt.Bus:Toei.To01.8514.1.V333
148,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009A7,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L704,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8514.1,15,odpt.BusstopPole:Toei.I-ekkusushiata-roppongimae.1613.3,2018-08-29T08:30:12+09:00,L704:都０１:8514:1:EXシアター六本木前:六本木駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,odpt.BusstopPole:Toei.Roppongiekimae.1609.3,odpt.Bus:Toei.To01.8514.1.L704
149,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100926,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K521,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8514.1,15,odpt.BusstopPole:Toei.Roppongiekimae.1609.3,2018-08-29T08:29:02+09:00,K521:都０１:8514:1:六本木駅前:六本木四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,odpt.BusstopPole:Toei.Roppongiyonchoume.1611.6,odpt.Bus:Toei.To01.8514.1.K521
150,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100925,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K520,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8514.2,15,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,2018-08-29T08:28:14+09:00,K520:都０１:8514:2:赤坂アークヒルズ:六本木一丁目駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Roppongiicchoumeekimae.1610.5,odpt.Bus:Toei.To01.8514.2.K520
151,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009A4,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,L701,odpt.Busroute:Toei.To01,odpt.BusroutePattern:Toei.To01.8514.2,15,odpt.BusstopPole:Toei.Nishiazabu.1130.3,2018-08-29T08:29:58+09:00,L701:都０１:8514:2:西麻布:南青山七丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Akasakaa-kuhiruzu.2572.1,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Minamiaoyamananachoume.1469.3,odpt.Bus:Toei.To01.8514.2.L701
152,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008D6,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,B786,odpt.Busroute:Toei.RH01,odpt.BusroutePattern:Toei.RH01.8402.1,15,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,2018-08-29T08:30:38+09:00,B786:ＲＨ０１:8402:1:渋谷駅前:青山学院中等部前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Roppongihiruzu.2480.1,odpt.BusstopPole:Toei.Aoyamagakuinchuutoubumae.7.1,odpt.Bus:Toei.RH01.8402.1.B786
153,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008D5,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,B785,odpt.Busroute:Toei.RH01,odpt.BusroutePattern:Toei.RH01.8402.1,15,odpt.BusstopPole:Toei.Nishiazabu.1130.1,2018-08-29T08:30:26+09:00,B785:ＲＨ０１:8402:1:西麻布:六本木ヒルズ,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shibuyaekimae.636.6,odpt.BusstopPole:Toei.Roppongihiruzu.2480.1,odpt.BusstopPole:Toei.Roppongihiruzu.2480.1,odpt.Bus:Toei.RH01.8402.1.B785
154,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100928,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K523,odpt.Busroute:Toei.RH01,odpt.BusroutePattern:Toei.RH01.8402.2,15,odpt.BusstopPole:Toei.Roppongikeyakizaka.2481.2,2018-08-29T08:30:03+09:00,K523:ＲＨ０１:8402:2:六本木けやき坂:EXシアター六本木前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Roppongihiruzu.2480.1,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.I-ekkusushiata-roppongimae.1613.4,odpt.Bus:Toei.RH01.8402.2.K523
155,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000310091E,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,K513,odpt.Busroute:Toei.RH01,odpt.BusroutePattern:Toei.RH01.8402.2,15,odpt.BusstopPole:Toei.Aoyamagakuinchuutoubumae.7.2,2018-08-29T08:28:24+09:00,K513:ＲＨ０１:8402:2:青山学院中等部前:渋谷駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Roppongihiruzu.2480.1,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.BusstopPole:Toei.Shibuyaekimae.636.8,odpt.Bus:Toei.RH01.8402.2.K513
156,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B87,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,R114,odpt.Busroute:Toei.CH01,odpt.BusroutePattern:Toei.CH01.12101.3,15,odpt.BusstopPole:Toei.Tochoudainihonchousha.2249.1,2018-08-29T08:29:01+09:00,R114:ＣＨ０１:12101:3:都庁第二本庁舎:都議会議事堂,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.7,odpt.BusstopPole:Toei.Shinjukuekinishiguchi.702.7,odpt.BusstopPole:Toei.Togikaigijidou.2250.1,odpt.Bus:Toei.CH01.12101.3.R114
157,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100851,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,A621,odpt.Busroute:Toei.Gaku01,odpt.BusroutePattern:Toei.Gaku01.32001.1,15,odpt.BusstopPole:Toei.Toudaibyouimmae.983.3,2018-08-29T08:30:42+09:00,A621:学０１:32001:1:東大病院前:竜岡門,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toudaikounai.980.1,odpt.BusstopPole:Toei.Uenoekimae.131.4,odpt.BusstopPole:Toei.Tatsuokamon.886.2,odpt.Bus:Toei.Gaku01.32001.1.A621
158,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100850,odpt:Bus,2018-08-29T08:30:57+09:00,2018-08-29T08:31:12+09:00,A620,odpt.Busroute:Toei.Gaku01,odpt.BusroutePattern:Toei.Gaku01.32001.2,15,odpt.BusstopPole:Toei.Uenoekimae.131.4,2018-08-29T08:27:35+09:00,A620:学０１:32001:2:上野駅前:上野松坂屋前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Uenoekimae.131.4,odpt.BusstopPole:Toei.Toudaikounai.980.3,odpt.BusstopPole:Toei.Uenomatsuzakayamae.2000.4,odpt.Bus:Toei.Gaku01.32001.2.A620
159,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031009E1,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,L764,odpt.Busroute:Toei.AL01,odpt.BusroutePattern:Toei.AL01.64701.3,15,odpt.BusstopPole:Toei.Komatsugawakenkousapo-tosenta-mae.2212.1,2018-08-29T08:30:51+09:00,L764:ＡＬ０１:64701:3:小松川健康サポートセンター前:小松川さくらホール前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Higashioojimaekimae.1273.6,odpt.BusstopPole:Toei.Higashioojimaekimae.1273.7,odpt.BusstopPole:Toei.Komatsugawasakuraho-rumae.2388.1,odpt.Bus:Toei.AL01.64701.3.L764
160,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C0B,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,S160,odpt.Busroute:Toei.Toyosu01,odpt.BusroutePattern:Toei.Toyosu01.73301.3,15,odpt.BusstopPole:Toei.Kyanaruko-toyongaikumae.2497.1,2018-08-29T08:30:29+09:00,S160:豊洲０１:73301:3:キャナルコート（４街区前）:東雲橋交差点,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.2,odpt.Bus:Toei.Toyosu01.73301.3.S160
161,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C16,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,S171,odpt.Busroute:Toei.Toyosu01,odpt.BusroutePattern:Toei.Toyosu01.73303.3,15,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,2018-08-29T08:29:03+09:00,S171:豊洲０１:73303:3:豊洲駅前:日本ユニシス本社前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toyosuekimae.1025.6,odpt.BusstopPole:Toei.Kyanaruko-tosangaikumae.2495.1,odpt.BusstopPole:Toei.Nihonyunishisuhonshamae.2288.2,odpt.Bus:Toei.Toyosu01.73303.3.S171
162,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B92,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,R548,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Toritsusanshoumae.1050.2,2018-08-29T08:29:49+09:00,R548:海０１:72801:1:都立三商前:浜園橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Hamazonobashi.2204.2,odpt.Bus:Toei.Umi01.72801.1.R548
163,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A85,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,N271,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Edagawa.166.3,2018-08-29T08:29:40+09:00,N271:海０１:72801:1:枝川:豊洲四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Toyosuyonchoume.1021.2,odpt.Bus:Toei.Umi01.72801.1.N271
164,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D40,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,W419,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Toyosuyonchoume.1021.2,2018-08-29T08:30:04+09:00,W419:海０１:72801:1:豊洲四丁目:豊洲駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Toyosuekimae.1025.11,odpt.Bus:Toei.Umi01.72801.1.W419
165,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDE,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,V319,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Toyosuekimae.1025.11,2018-08-29T08:29:59+09:00,V319:海０１:72801:1:豊洲駅前:深川五中前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Fukagawagochuumae.619.2,odpt.Bus:Toei.Umi01.72801.1.V319
166,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C4B,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,S695,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Miyakobashijuutakumae.1502.2,2018-08-29T08:30:42+09:00,S695:海０１:72801:1:都橋住宅前:有明小中学校前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Ariakeshouchuugakkoumae.75.2,odpt.Bus:Toei.Umi01.72801.1.S695
167,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CDC,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,V317,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Kaetsugakuennishi.2594.1,2018-08-29T08:30:41+09:00,V317:海０１:72801:1:かえつ学園西:有明二丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Ariakenichoume.77.2,odpt.Bus:Toei.Umi01.72801.1.V317
168,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B7B,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,P530,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Ariakenichoume.77.2,2018-08-29T08:30:30+09:00,P530:海０１:72801:1:有明二丁目:有明テニスの森,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Ariaketenisunomori.74.2,odpt.Bus:Toei.Umi01.72801.1.P530
169,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B9B,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,R558,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Funenokagakukanekimae.302.2,2018-08-29T08:30:20+09:00,R558:海０１:72801:1:船の科学館駅前:日本科学未来館前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Nipponkagakumiraikammae.2546.1,odpt.Bus:Toei.Umi01.72801.1.R558
170,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC55,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,C200,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Funenokagakukanekimae.302.2,2018-08-29T08:30:28+09:00,C200:海０１:72801:1:船の科学館駅前:日本科学未来館前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Nipponkagakumiraikammae.2546.1,odpt.Bus:Toei.Umi01.72801.1.C200
171,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B8C,odpt:Bus,2018-08-29T08:30:58+09:00,2018-08-29T08:31:13+09:00,R541,odpt.Busroute:Toei.Umi01,odpt.BusroutePattern:Toei.Umi01.72801.1,15,odpt.BusstopPole:Toei.Terekomusenta-ekimae.2327.1,2018-08-29T08:28:56+09:00,R541:海０１:72801:1:テレコムセンター駅前:東京テレポート駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Monzennakachou.1544.5,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.BusstopPole:Toei.Toukyouterepo-toekimae.2326.7,odpt.Bus:Toei.Umi01.72801.1.R541
