,@context,@id,@type,dc:date,dct:valid,odpt:busNumber,odpt:busroute,odpt:busroutePattern,odpt:frequency,odpt:fromBusstopPole,odpt:fromBusstopPoleTime,odpt:note,odpt:operator,odpt:startingBusstopPole,odpt:terminalBusstopPole,odpt:toBusstopPole,owl:sameAs
110,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A69,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,M228,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.1,15,odpt.BusstopPole:Toei.Asakusanichoume.39.2,2018-08-29T08:42:16+09:00,M228:都０８:52401:1:浅草二丁目:二天門,odpt.Operator:Toei,odpt.BusstopPole:Toei.Nipporiekimae.1178.2,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Nitemmon.1179.2,odpt.Bus:Toei.To08.52401.1.M228
111,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100ACB,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,N343,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.1,15,odpt.BusstopPole:Toei.Toubuasakusaekimae.984.4,2018-08-29T08:40:12+09:00,N343:都０８:52401:1:東武浅草駅前:リバーピア吾妻橋前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Nipporiekimae.1178.2,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Riba-piaadumabashimae.2219.2,odpt.Bus:Toei.To08.52401.1.N343
112,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B70,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,P519,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.1,15,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekiiriguchi.1120.1,2018-08-29T08:41:17+09:00,P519:都０８:52401:1:とうきょうスカイツリー駅入口:押上,odpt.Operator:Toei,odpt.BusstopPole:Toei.Nipporiekimae.1178.2,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Oshiage.276.4,odpt.Bus:Toei.To08.52401.1.P519
113,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008E3,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,B799,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.1,15,odpt.BusstopPole:Toei.Taiheisanchoume.851.3,2018-08-29T08:42:41+09:00,B799:都０８:52401:1:太平三丁目:錦糸公園前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Nipporiekimae.1178.2,odpt.BusstopPole:Toei.Kinshichouekimae.442.15,odpt.BusstopPole:Toei.Kinshikouemmae.441.2,odpt.Bus:Toei.To08.52401.1.B799
114,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008E2,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,B798,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Kinshikouemmae.441.1,2018-08-29T08:40:59+09:00,B798:都０８:52401:2:錦糸公園前:太平三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Taiheisanchoume.851.1,odpt.Bus:Toei.To08.52401.2.B798
115,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008B5,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,B753,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Oshiage.276.6,2018-08-29T08:42:12+09:00,B753:都０８:52401:2:押上:とうきょうスカイツリー駅入口,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekiiriguchi.1120.2,odpt.Bus:Toei.To08.52401.2.B753
116,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100B71,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,P520,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Honjoadumabashi.1414.5,2018-08-29T08:41:54+09:00,P520:都０８:52401:2:本所吾妻橋:リバーピア吾妻橋前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Riba-piaadumabashimae.2219.3,odpt.Bus:Toei.To08.52401.2.P520
117,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100939,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,K540,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Nitemmon.1179.1,2018-08-29T08:41:26+09:00,K540:都０８:52401:2:二天門:浅草二丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Asakusanichoume.39.1,odpt.Bus:Toei.To08.52401.2.K540
118,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A5F,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,M218,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Nishiasakusasanchoume.1129.3,2018-08-29T08:42:33+09:00,M218:都０８:52401:2:西浅草三丁目:千束,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Senzoku.822.1,odpt.Bus:Toei.To08.52401.2.M218
119,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A6E,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,M233,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Shitayakeisatsushomae.600.1,2018-08-29T08:42:13+09:00,M233:都０８:52401:2:下谷警察署前:下谷三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Shitayasanchoume.603.1,odpt.Bus:Toei.To08.52401.2.M233
120,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC92,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,C282,odpt.Busroute:Toei.To08,odpt.BusroutePattern:Toei.To08.52401.2,15,odpt.BusstopPole:Toei.Higashinipporigochoume.1310.1,2018-08-29T08:42:06+09:00,C282:都０８:52401:2:東日暮里五丁目:日暮里駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.12,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.BusstopPole:Toei.Nipporiekimae.1178.5,odpt.Bus:Toei.To08.52401.2.C282
121,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D35,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W408,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Ginzanishirokuchoume.445.4,2018-08-29T08:41:54+09:00,W408:業１０:72501:1:銀座西六丁目:銀座四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Ginzayonchoume.448.8,odpt.Bus:Toei.Nari10.72501.1.W408
122,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100AE3,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,N376,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Tsukishimasanchoume.937.2,2018-08-29T08:41:26+09:00,N376:業１０:72501:1:月島三丁目:月島四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Tsukishimayonchoume.938.1,odpt.Bus:Toei.Nari10.72501.1.N376
123,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C7B,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T217,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Toyosunichoume.1024.2,2018-08-29T08:41:27+09:00,T217:業１０:72501:1:豊洲二丁目:豊洲駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Toyosuekimae.1025.9,odpt.Bus:Toei.Nari10.72501.1.T217
124,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D8B,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,Y476,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Kibasanchoume.427.1,2018-08-29T08:42:49+09:00,Y476:業１０:72501:1:木場三丁目:木場四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Kibayonchoume.428.1,odpt.Bus:Toei.Nari10.72501.1.Y476
125,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C75,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T211,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Morishitagochoume.1542.1,2018-08-29T08:42:10+09:00,T211:業１０:72501:1:森下五丁目:菊川駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Kikukawaekimae.392.5,odpt.Bus:Toei.Nari10.72501.1.T211
126,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D32,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W405,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Kamezawayonchoume.375.1,2018-08-29T08:42:21+09:00,W405:業１０:72501:1:亀沢四丁目:石原三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Ishiwarasanchoume.96.3,odpt.Bus:Toei.Nari10.72501.1.W405
127,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C6E,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T204,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Higashikomagatasanchoume.1415.1,2018-08-29T08:40:22+09:00,T204:業１０:72501:1:東駒形三丁目:本所吾妻橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Honjoadumabashi.1414.2,odpt.Bus:Toei.Nari10.72501.1.T204
128,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D36,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W409,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.1,15,odpt.BusstopPole:Toei.Honjoadumabashi.1414.2,2018-08-29T08:40:55+09:00,W409:業１０:72501:1:本所吾妻橋:とうきょうスカイツリー駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.Bus:Toei.Nari10.72501.1.W409
129,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D39,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W412,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Ishiwarasanchoume.96.4,2018-08-29T08:42:51+09:00,W412:業１０:72501:2:石原三丁目:亀沢四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Kamezawayonchoume.375.2,odpt.Bus:Toei.Nari10.72501.2.W412
130,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C7C,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T218,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Morishitagochoume.1542.2,2018-08-29T08:41:53+09:00,T218:業１０:72501:2:森下五丁目:白河,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Shirakawa.675.4,odpt.Bus:Toei.Nari10.72501.2.T218
131,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C6F,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T205,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Edagawaicchoume.167.1,2018-08-29T08:42:47+09:00,T205:業１０:72501:2:枝川一丁目:枝川,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Edagawa.166.3,odpt.Bus:Toei.Nari10.72501.2.T205
132,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D30,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W403,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Toyosuyonchoume.1021.2,2018-08-29T08:42:35+09:00,W403:業１０:72501:2:豊洲四丁目:豊洲駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Toyosuekimae.1025.5,odpt.Bus:Toei.Nari10.72501.2.W403
133,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D31,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W404,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Toyosuekimae.1025.5,2018-08-29T08:41:21+09:00,W404:業１０:72501:2:豊洲駅前:豊洲二丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Toyosunichoume.1024.1,odpt.Bus:Toei.Nari10.72501.2.W404
134,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D8E,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,Y479,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Kachidokibashiminamidume.325.1,2018-08-29T08:41:24+09:00,Y479:業１０:72501:2:勝どき橋南詰:築地六丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Tsukijirokuchoume.946.1,odpt.Bus:Toei.Nari10.72501.2.Y479
135,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C78,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,T214,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72501.2,15,odpt.BusstopPole:Toei.Ginzanishirokuchoume.445.3,2018-08-29T08:41:49+09:00,T214:業１０:72501:2:銀座西六丁目:新橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.Bus:Toei.Nari10.72501.2.T214
136,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D8D,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,Y478,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72506.2,15,odpt.BusstopPole:Toei.Harumiicchoume.1252.2,2018-08-29T08:41:56+09:00,Y478:業１０:72506:2:晴海一丁目:晴海トリトンスクエア中央,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kikukawaekimae.392.4,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Harumitoritonsukueachuuou.2437.1,odpt.Bus:Toei.Nari10.72506.2.Y478
137,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D2F,odpt:Bus,2018-08-29T08:42:54+09:00,2018-08-29T08:43:09+09:00,W402,odpt.Busroute:Toei.Nari10,odpt.BusroutePattern:Toei.Nari10.72506.2,15,odpt.BusstopPole:Toei.Tsukijirokuchoume.946.1,2018-08-29T08:42:41+09:00,W402:業１０:72506:2:築地六丁目:築地三丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kikukawaekimae.392.4,odpt.BusstopPole:Toei.Shimbashi.736.3,odpt.BusstopPole:Toei.Tsukijisanchoume.945.2,odpt.Bus:Toei.Nari10.72506.2.W402
138,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D6E,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,W467,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72508.2,15,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,2018-08-29T08:42:01+09:00,W467:業１０出入:72508:2:とうきょうスカイツリー駅前:言問橋,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Kototoibashi.533.1,odpt.Bus:Toei.Nari10Shutsunyuu.72508.2.W467
139,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C0000000000000100000322AC98,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,C288,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72508.2,15,odpt.BusstopPole:Toei.Kikukawaekimae.392.4,2018-08-29T08:42:22+09:00,C288:業１０出入:72508:2:菊川駅前:森下五丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Morishitagochoume.1542.2,odpt.Bus:Toei.Nari10Shutsunyuu.72508.2.C288
140,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C7A,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,T216,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72508.2,15,odpt.BusstopPole:Toei.Kibakouen.2570.1,2018-08-29T08:39:50+09:00,T216:業１０出入:72508:2:木場公園:木場四丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Toukyousukaitsuri-ekimae.2028.3,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Kibayonchoume.428.2,odpt.Bus:Toei.Nari10Shutsunyuu.72508.2.T216
141,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C77,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,T213,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72509.2,15,odpt.BusstopPole:Toei.Tsukijisanchoume.945.1,2018-08-29T08:42:08+09:00,T213:業１０出入:72509:2:築地三丁目:築地六丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Tsukijirokuchoume.946.2,odpt.Bus:Toei.Nari10Shutsunyuu.72509.2.T213
142,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100D38,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,W411,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72509.2,15,odpt.BusstopPole:Toei.Aieichiaimae.1026.2,2018-08-29T08:42:41+09:00,W411:業１０出入:72509:2:ＩＨＩ前:豊洲二丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Toyosunichoume.1024.2,odpt.Bus:Toei.Nari10Shutsunyuu.72509.2.W411
143,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100C76,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,T212,odpt.Busroute:Toei.Nari10Shutsunyuu,odpt.BusroutePattern:Toei.Nari10Shutsunyuu.72509.2,15,odpt.BusstopPole:Toei.Shinonomebashikousaten.621.1,2018-08-29T08:42:15+09:00,T212:業１０出入:72509:2:東雲橋交差点:東雲一丁目,odpt.Operator:Toei,odpt.BusstopPole:Toei.Shimbashi.736.6,odpt.BusstopPole:Toei.Fukagawashakomae.1362.4,odpt.BusstopPole:Toei.Shinonomeicchoume.622.2,odpt.Bus:Toei.Nari10Shutsunyuu.72509.2.T212
144,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100CC3,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,V292,odpt.Busroute:Toei.Nishiki11,odpt.BusroutePattern:Toei.Nishiki11.65201.1,15,odpt.BusstopPole:Toei.Kakigarachou.303.2,2018-08-29T08:42:08+09:00,V292:錦１１:65201:1:蛎殻町:茅場町,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kinshichouekimae.442.10,odpt.BusstopPole:Toei.Tsukijiekimae.941.2,odpt.BusstopPole:Toei.Kayabachou.378.4,odpt.Bus:Toei.Nishiki11.65201.1.V292
145,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100AB6,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,N320,odpt.Busroute:Toei.Nishiki11,odpt.BusroutePattern:Toei.Nishiki11.65202.1,15,odpt.BusstopPole:Toei.Kikukawasanchoume.394.1,2018-08-29T08:42:35+09:00,N320:錦１１:65202:1:菊川三丁目:菊川駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Kameidoekimae.369.8,odpt.BusstopPole:Toei.Tsukijiekimae.941.2,odpt.BusstopPole:Toei.Kikukawaekimae.392.2,odpt.Bus:Toei.Nishiki11.65202.1.N320
146,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C000000000000010000031008C2,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,B766,odpt.Busroute:Toei.Nishiki11,odpt.BusroutePattern:Toei.Nishiki11.65202.2,15,odpt.BusstopPole:Toei.Tsukijinichoume.944.1,2018-08-29T08:42:22+09:00,B766:錦１１:65202:2:築地二丁目:新富町,odpt.Operator:Toei,odpt.BusstopPole:Toei.Tsukijiekimae.941.1,odpt.BusstopPole:Toei.Kameidoekimae.369.15,odpt.BusstopPole:Toei.Shintomichou.732.1,odpt.Bus:Toei.Nishiki11.65202.2.B766
147,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A7B,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,M255,odpt.Busroute:Toei.Nishiki11,odpt.BusroutePattern:Toei.Nishiki11.65202.2,15,odpt.BusstopPole:Toei.Kikukawaicchoume.393.2,2018-08-29T08:41:51+09:00,M255:錦１１:65202:2:菊川一丁目:菊川駅前,odpt.Operator:Toei,odpt.BusstopPole:Toei.Tsukijiekimae.941.1,odpt.BusstopPole:Toei.Kameidoekimae.369.15,odpt.BusstopPole:Toei.Kikukawaekimae.392.1,odpt.Bus:Toei.Nishiki11.65202.2.M255
148,http://vocab.odpt.org/context_odpt_Bus.jsonld,urn:ucode:_00001C00000000000001000003100A1B,odpt:Bus,2018-08-29T08:42:55+09:00,2018-08-29T08:43:10+09:00,M148,odpt.Busroute:Toei.Ki11Kou,odpt.BusroutePattern:Toei.Ki11Kou.72002.1,15,odpt.BusstopPole:Toei.Yumenoshima.1577.2,2018-08-29T08:41:57+09:00,M148:木１１甲:72002:1:夢の島:新木場駅前（構内）,odpt.Operator:Toei,odpt.BusstopPole:Toei.Touyouchouekimae.989.2,odpt.BusstopPole:Toei.Wakasukyampujoumae.2269.1,odpt.BusstopPole:Toei.Shinkibaekimae.690.1,odpt.Bus:Toei.Ki11Kou.72002.1.M148
